c minisat_input_format
p cnf 4500 9000
-3991 -2425 1062 0
-4310 -2184 2316 0
-4154 1179 1568 0
-4461 -2503 744 0
541 2060 4195 0
1226 1282 2631 0
-1585 -383 1625 0
-3144 -303 2368 0
-2115 -922 -689 0
-1489 -394 4470 0
-3114 -2262 4249 0
-2342 -1114 757 0
-3306 1999 4125 0
-4350 153 1854 0
-2168 2720 4494 0
-2802 -2773 1124 0
-3526 820 1389 0
464 645 1131 0
-1789 -1255 -411 0
-423 2375 3267 0
-1452 -228 2878 0
-2520 985 1751 0
-2776 -1616 643 0
-3663 1624 4439 0
-3883 -3726 -1467 0
-4353 -2901 -1568 0
-2376 -1391 -1153 0
-1804 -989 1621 0
-3434 -1929 3530 0
-3036 -2318 3919 0
-1495 347 4267 0
-1117 705 4284 0
1996 2318 3085 0
-3872 683 2043 0
-3624 -705 1821 0
-4403 -3127 -1603 0
-3277 1444 2511 0
-1823 827 2629 0
-3249 -1325 2387 0
-4339 -378 1623 0
699 4196 4315 0
-1562 2238 3928 0
-2328 -1403 3552 0
-4195 -1176 2238 0
-980 734 4075 0
-1740 -459 1216 0
-3782 -1922 930 0
-3472 -2630 3616 0
-4269 2995 4055 0
-1526 -838 -122 0
-2992 -2075 159 0
-3059 -1703 239 0
-2540 1129 2023 0
-3893 -2021 4327 0
-4047 1018 4291 0
-3954 -2998 -2033 0
-2273 -339 3461 0
-3524 826 2284 0
-3591 -117 -64 0
-4121 1247 1550 0
-3987 2475 3623 0
-3251 378 4004 0
1710 1967 3509 0
-2106 1037 2394 0
-2180 -75 2053 0
-980 1672 1899 0
-2236 -1216 3827 0
-495 3105 4171 0
-3053 -1021 624 0
-3242 -648 3130 0
2472 2652 3509 0
-3106 -2807 232 0
-3815 1323 1776 0
-3583 -2644 2696 0
-2353 336 3918 0
-1617 4219 4338 0
3634 4302 4474 0
-4084 -3074 3352 0
-2939 -1873 4331 0
2571 3148 4040 0
-2157 338 505 0
-4419 3387 4427 0
2459 3314 3473 0
-4489 -4471 4337 0
-783 -509 1523 0
-367 579 1506 0
-2220 -1412 -543 0
-2940 -841 9 0
-4102 3127 3289 0
-2338 -395 3182 0
1822 3393 4293 0
-3243 -68 3003 0
-3288 -99 1546 0
-833 1925 2744 0
2166 2665 4479 0
-1283 1018 1613 0
-1209 1738 3518 0
-3245 904 3115 0
-3630 253 2712 0
-3598 -571 4386 0
577 2937 3961 0
-3876 -2468 2280 0
-2470 -387 3933 0
-2580 -1089 219 0
-1863 1998 2775 0
-2045 194 3034 0
-2043 1725 4167 0
-4345 2078 4352 0
-1049 -56 137 0
-1185 528 1125 0
-1075 -1012 980 0
-203 274 899 0
-3115 -2644 2970 0
-1545 4355 4463 0
-1814 583 1747 0
-2727 -1939 3612 0
139 1161 2680 0
982 3558 4141 0
-2167 -1020 -73 0
-1541 -325 724 0
-4130 -3296 2 0
-3007 -1014 -419 0
1104 1358 2046 0
146 1470 3538 0
-1750 -1287 3502 0
375 1596 3196 0
183 2391 4299 0
-3736 -2657 -1719 0
-3622 -3125 -2430 0
-2123 -1517 -908 0
-3353 -2993 1842 0
1985 2837 3512 0
1243 2384 2896 0
-2729 1082 3710 0
-2858 822 3527 0
-4191 810 4039 0
-1838 2939 3847 0
-1021 943 1036 0
2629 2693 3426 0
-3099 748 1979 0
-3151 -1023 1610 0
-3614 -911 3307 0
-2879 -2041 -991 0
-4055 -2088 2117 0
-2614 2335 4462 0
-2924 43 1985 0
-3759 558 2860 0
235 2344 2651 0
-1289 -521 3777 0
-4116 -808 547 0
-1716 -718 1297 0
-2730 673 3296 0
-3982 300 3174 0
-2262 -315 2980 0
-3164 -2853 3300 0
-552 210 261 0
-4362 -4147 734 0
-1916 -1485 1091 0
-3518 517 2700 0
-3648 -1239 3852 0
-3278 3543 4317 0
-2536 -1301 3114 0
-1663 -1656 2593 0
-1291 158 3491 0
-2237 1488 4468 0
-2690 -2473 282 0
-3851 -2361 -271 0
-2788 -531 1035 0
-2292 -40 1178 0
-3847 -3156 138 0
1244 3400 4200 0
-2898 -2471 -2029 0
-3373 -1502 -1061 0
-2617 -1834 -779 0
-4183 -193 2616 0
-4165 -3590 -3125 0
-3749 -2519 -1796 0
1602 2337 4122 0
156 1028 3447 0
-4067 -3420 -1868 0
-3878 -1582 4024 0
-2329 551 3816 0
-3855 -156 2479 0
-415 2080 2296 0
153 2909 3122 0
-1147 -1145 181 0
-3516 -2808 3284 0
-2053 497 2223 0
-3532 -1174 4096 0
-3804 -457 2051 0
-2952 -345 814 0
-662 1592 3282 0
-3991 -2197 2646 0
11 665 3144 0
-2985 -2502 3283 0
-2980 1654 2449 0
-3112 -1978 -146 0
-4289 -4220 -1121 0
-1759 -371 3662 0
-1094 2213 2763 0
-528 69 2035 0
-3210 241 4100 0
-3156 1195 2116 0
-2773 -2572 775 0
-2236 1940 3401 0
-2473 3020 3443 0
-3356 -610 1793 0
-3961 -1587 4127 0
-2529 3870 4297 0
-1195 -565 1553 0
-4331 -1319 2015 0
-395 986 2544 0
-3315 -2284 -2198 0
-2721 -1157 3518 0
-3222 -1275 1953 0
-3337 -198 3022 0
-1265 -373 -198 0
-552 2639 4200 0
-197 1775 2540 0
-3942 -3477 2828 0
536 1308 3839 0
156 2509 4334 0
-3864 -1528 -1097 0
3654 3787 4028 0
1134 2803 2910 0
-4028 734 2513 0
-3314 137 2948 0
-3508 2580 4183 0
-774 -420 3734 0
-2486 20 1446 0
-3494 -2811 -1023 0
-690 864 1676 0
-266 1415 4189 0
-1941 1339 4269 0
-4424 -3815 3106 0
-3945 268 1322 0
-2446 1807 2161 0
-3794 -3518 1748 0
774 3008 3906 0
-3530 -1466 -1165 0
-4316 383 1287 0
-1236 481 1055 0
-3787 -132 3694 0
-3597 -2109 -2086 0
-3886 -2065 -1302 0
-3292 -1261 4328 0
-2882 2928 3087 0
-1577 522 849 0
-907 -135 1043 0
37 2566 3868 0
-1964 803 3404 0
-3512 -1406 -181 0
-774 1778 2080 0
466 3338 3991 0
-4353 -2157 -1080 0
-4261 -3811 -1256 0
-575 262 1017 0
477 1437 3210 0
-1711 1289 4255 0
2542 3131 4286 0
-1802 116 1364 0
-494 4277 4301 0
-2470 -499 1736 0
-4110 -1988 -1148 0
-4123 -767 3304 0
-2375 -1475 2123 0
-3959 -2075 2914 0
-2975 -1285 771 0
-1917 1651 2387 0
-3433 -2835 -403 0
726 2953 3215 0
-3930 -141 1638 0
-840 1747 1878 0
-4361 -2589 1249 0
-4418 235 3063 0
-3299 -2949 3867 0
-2709 -1414 695 0
-1666 -1546 2580 0
-3368 158 844 0
-1135 2565 4213 0
-989 -616 760 0
1396 1985 3609 0
-1192 2147 4217 0
-4054 -3756 742 0
-1491 -285 1379 0
-321 2094 4262 0
-495 2144 4187 0
-4222 -2219 2247 0
1430 1763 3768 0
1699 2340 3349 0
-1493 -122 1470 0
-1165 -924 3659 0
-1935 2537 3480 0
578 1896 3505 0
-1725 -1420 53 0
-644 4047 4149 0
519 967 2897 0
-3067 598 1653 0
-3740 136 4172 0
-3283 2780 3654 0
1730 2874 3841 0
-4233 -2062 381 0
-1474 64 2620 0
601 1469 2822 0
-2865 -1245 2533 0
20 3044 3364 0
-3586 -423 1524 0
-2132 742 2586 0
-1248 2452 2938 0
-1624 1596 4080 0
-4472 -1920 1333 0
-1016 413 3129 0
-1735 1526 4357 0
1353 1365 3250 0
-4336 -3177 2222 0
-4046 3350 4248 0
-2645 1139 1872 0
-4163 -2307 259 0
-4027 -1690 2507 0
1166 1882 3288 0
-781 1890 3409 0
428 1183 3741 0
797 1024 1822 0
-3095 -1106 4077 0
-1789 547 1427 0
-3155 -572 2171 0
-2307 457 2177 0
-3712 1506 3757 0
-423 533 3691 0
-2640 -632 2681 0
-2602 -522 3159 0
-4438 -4408 -3314 0
-3129 -2083 1076 0
-1470 820 1282 0
-2570 3563 3612 0
-262 3556 4073 0
-3816 -3237 1445 0
-1958 221 2979 0
-3085 3648 3820 0
-3219 1994 3589 0
-890 551 1860 0
-2284 2468 4030 0
-2853 -2653 2690 0
-1927 1140 2671 0
-3231 518 3535 0
2176 2738 4450 0
-1478 2317 2344 0
365 3094 4404 0
-1792 2735 3650 0
-4106 -681 2048 0
-2559 -1413 2074 0
469 3199 4301 0
-3387 -3038 4044 0
-2312 -1553 883 0
-394 -274 3170 0
-3259 -1139 3461 0
-4159 -597 3091 0
-4378 -4138 -1121 0
-2873 186 2381 0
-4077 -774 -474 0
-3667 2596 4471 0
-2521 -1008 -628 0
-3919 -2190 628 0
-4251 -47 4223 0
-355 656 3221 0
-4496 -1010 1565 0
-3793 -1827 2389 0
-4132 -4023 -2666 0
-2952 110 657 0
-2055 -469 2836 0
-952 1591 1691 0
-1781 -1481 3751 0
-4320 249 1976 0
-3659 -571 1370 0
1531 3778 4254 0
-1408 333 885 0
-611 1490 2192 0
-3506 -3110 2833 0
-2768 -1288 1769 0
-3936 -1903 4162 0
-3533 -1946 4199 0
-4075 -3837 4056 0
-4218 53 3498 0
840 1240 4327 0
-3013 -1275 2955 0
-3823 -831 559 0
-3466 -1736 3250 0
-3559 -167 484 0
-3786 -3655 4461 0
-2189 3271 3908 0
-3346 -1426 -678 0
-2280 -2183 3366 0
-2618 -1057 1848 0
-3298 1032 4135 0
-3967 -2251 1178 0
-1120 2451 3981 0
-3428 -481 3625 0
-4397 1209 2153 0
-3167 1508 3498 0
434 522 588 0
-3262 -2889 890 0
-2126 -939 2503 0
-1108 743 1204 0
-3053 -1320 2324 0
-4432 2322 2688 0
-3462 57 4161 0
-3548 -405 3433 0
232 587 2430 0
-322 2278 4338 0
-3965 -317 3245 0
-2829 -2136 1188 0
-153 2017 2925 0
-3605 2469 3298 0
-4192 1001 1680 0
-2665 3686 4144 0
-3719 -1538 -125 0
-2763 -2422 -715 0
-4423 -3427 903 0
-2700 2892 3952 0
-2020 3855 4432 0
-4285 -3836 1957 0
-4232 -2656 2454 0
-2603 -1697 616 0
-4479 -4235 2996 0
-1509 1007 2583 0
-4047 936 1232 0
-2609 1772 3894 0
-1048 2076 3076 0
-4204 -864 -444 0
-3579 -947 957 0
-3143 -2729 -2522 0
-3816 -2976 -2607 0
-3722 39 2665 0
-3599 -1793 3344 0
-1475 307 4226 0
-270 2436 4381 0
-2278 1866 4369 0
-1899 -960 2512 0
-2517 -1907 3568 0
-3879 -3317 2162 0
-3787 -3389 2126 0
-4302 -212 1187 0
-940 3046 3628 0
-1649 -1017 4159 0
-2361 374 1184 0
-3950 -881 1054 0
-4450 -1490 -717 0
-3653 -3549 1327 0
-3030 -2688 3730 0
-2313 2491 3403 0
-4431 -4338 967 0
-2115 -2084 -1690 0
-3342 933 1557 0
-4308 1795 4379 0
-512 1130 2597 0
-2116 1064 3909 0
-3483 -3102 -54 0
-3667 -3638 3817 0
-1802 -1228 -1193 0
-3311 689 4306 0
-4278 -1984 778 0
-3197 -2188 839 0
-3554 3265 3433 0
-501 -291 3975 0
2675 3933 4356 0
-3187 -2534 -1391 0
-431 2467 4436 0
-99 651 1537 0
-3220 -547 3815 0
-4438 -679 1514 0
1037 1411 3810 0
-1119 601 1281 0
-59 440 4284 0
-4112 -4030 3359 0
1934 3334 4347 0
2952 3260 3753 0
-3438 -2347 3458 0
-4476 -3462 -2269 0
-4132 3508 3631 0
-3782 -1079 -18 0
362 1744 1890 0
-2787 -1120 4433 0
-2460 -1106 2076 0
-3769 -2000 -1239 0
-1838 1373 3568 0
2303 2422 3003 0
-3471 -2484 3535 0
-4286 -814 882 0
-3692 -2332 2011 0
-4012 -3779 -851 0
-2542 -96 4064 0
-924 771 2358 0
-806 1945 3402 0
-1620 1524 3584 0
1922 2504 4254 0
-4202 -2001 -1268 0
-4132 2580 3366 0
-979 897 3920 0
-1082 583 4208 0
-1471 -881 2146 0
-71 3354 3541 0
-4274 -1886 3309 0
-3019 -2339 3952 0
467 1646 4242 0
-4078 -1051 1593 0
-2232 -1988 2455 0
-1845 20 2563 0
-3639 -1768 3564 0
-1281 -950 3368 0
-2225 319 2819 0
-1746 -786 4007 0
-1815 -1459 2399 0
-3719 511 3517 0
-3977 1459 3178 0
-4306 1092 3174 0
-3981 -416 2417 0
-2565 -1758 3969 0
-3315 -2417 -677 0
-4451 -724 2584 0
-4402 -1819 3271 0
673 1530 2996 0
-1590 405 2378 0
-3725 -3293 1884 0
-3899 -1104 2784 0
-4046 -2230 -894 0
-923 -745 3336 0
-3159 -317 4347 0
-3271 1089 1295 0
-4061 603 3229 0
-3296 45 1905 0
-3439 458 2385 0
-9 614 1647 0
-317 256 724 0
-2279 1946 2683 0
-3413 -2244 -812 0
-4344 2459 3423 0
-4017 -2731 2073 0
-2895 2929 2981 0
-1627 1008 2519 0
-4259 -3466 -2177 0
-2345 -688 1111 0
627 1395 3523 0
-4136 -1797 -970 0
1752 2817 2888 0
-4439 -4189 648 0
-4365 -783 1697 0
-2830 3886 4054 0
-327 803 1153 0
-1808 -1276 4091 0
-3694 -492 2943 0
-2020 3781 4182 0
-3263 -467 2031 0
-4007 -3572 988 0
-4268 -240 2852 0
-3132 -2541 2285 0
-2397 -1789 845 0
-3821 -2982 279 0
-4031 -2732 3080 0
-540 3458 3677 0
-2661 2001 3187 0
-3260 -2717 1636 0
-789 3152 4159 0
-2190 -1941 -128 0
-3779 -3504 -1652 0
-3866 -2241 -641 0
1951 2601 3578 0
-23 449 3695 0
-7 2279 3120 0
-2912 -796 741 0
-4277 -928 2065 0
-3714 -758 3558 0
-4033 -3009 -938 0
-3603 -119 1580 0
-4118 -3956 214 0
-1453 -1076 2390 0
-2303 127 978 0
-4299 2581 3038 0
-2663 -1936 1146 0
-4489 -3997 1531 0
-3980 -1134 1018 0
-2750 3360 3821 0
-2996 -1288 2461 0
-3475 1090 3592 0
142 333 3631 0
-546 -457 1361 0
-776 2633 4474 0
-3802 -328 2063 0
-726 2528 4214 0
-2163 3152 4292 0
1980 2063 3577 0
1505 2959 3008 0
-3187 -2926 1297 0
-3668 3855 4402 0
-3901 -533 4164 0
-2784 696 1658 0
902 2806 4327 0
-1622 395 2975 0
-1138 -883 164 0
-3188 -715 -513 0
-3987 -2481 1980 0
-2556 2695 2781 0
-3891 -2167 -1941 0
-2890 -496 3000 0
-4451 -3945 3091 0
-2322 3 3715 0
-3784 -1935 -1906 0
-4325 -3514 -397 0
-3606 -2955 2298 0
-2627 -825 -707 0
-988 1181 2895 0
-4252 -3955 2681 0
-3867 -1912 -1728 0
-3506 -1808 -900 0
-4240 -3765 1760 0
-4157 -3783 -1959 0
-4204 1218 2642 0
586 2142 2509 0
-3953 1165 2133 0
1107 2337 3437 0
-3241 711 4325 0
-778 -369 1040 0
-3798 -2982 -963 0
-2365 -1793 2287 0
-3548 -3317 3360 0
-2477 2190 4441 0
-2888 -1322 985 0
12 960 3183 0
-4044 -2670 -1520 0
-444 745 3646 0
-1593 384 3471 0
375 1440 1819 0
807 2668 3933 0
742 1055 2307 0
-1871 2429 4400 0
-158 1157 1577 0
-3486 431 2533 0
-1904 -1560 3285 0
-17 180 4455 0
-856 1193 4322 0
-4099 -827 835 0
-3624 -3580 1051 0
-4212 -2783 1182 0
-4408 -2057 -1130 0
-2408 410 2221 0
-4251 -3385 -3360 0
-2039 -589 4140 0
-420 -16 1659 0
-2584 274 2389 0
-3030 -2311 2551 0
-3085 -2969 -2717 0
1243 2728 3455 0
-4484 -2149 2028 0
-626 584 3360 0
-4372 -2106 1596 0
-3541 3458 3659 0
2076 2756 3077 0
-2308 75 606 0
-4399 1825 3247 0
-2049 927 1052 0
52 704 1510 0
-1602 -1404 960 0
2434 2700 2910 0
-2072 1642 3780 0
377 2989 3665 0
-885 230 2857 0
-4201 101 1415 0
-758 -563 429 0
-2879 3908 3992 0
-2863 -392 -213 0
-4329 -3764 -2881 0
-837 -654 632 0
-2517 -1717 -877 0
-4452 -1401 2732 0
-3861 -1711 2458 0
-2720 -903 3160 0
-3760 59 988 0
-1851 -1238 2789 0
-1778 -202 3 0
-3146 -2353 3258 0
-3500 -2749 -2131 0
-4197 -4128 787 0
-846 849 997 0
-4218 -3390 2365 0
-3974 15 3056 0
2328 3414 3775 0
-2999 -2739 2026 0
-556 -262 1772 0
-4499 -1720 -776 0
-2995 1370 1547 0
-4322 -4285 2684 0
-3539 1653 2137 0
-2564 -1437 -1319 0
-4144 -675 3105 0
1232 1448 1888 0
-768 3144 3343 0
-4173 -2461 353 0
-1227 -153 869 0
-3256 -2600 2282 0
-4306 -642 1676 0
-3981 86 1310 0
-3155 -1322 1790 0
-541 360 783 0
710 1515 4436 0
-2527 -149 3808 0
-2605 2738 3180 0
-3096 -1242 4336 0
-4263 -2212 1690 0
-2490 -196 82 0
-3841 -326 2158 0
-4314 573 1811 0
-4430 -3757 1100 0
-3584 1720 3450 0
-3530 -3356 2717 0
-2978 -349 2373 0
-3475 1173 1587 0
-3459 2034 2452 0
-3370 1850 2519 0
-3817 -672 3875 0
-595 182 1928 0
505 2581 3049 0
-2433 -2125 -1799 0
-2706 364 3331 0
-4423 -2927 -2514 0
-710 390 2317 0
-3946 2610 4228 0
-541 2580 3145 0
-802 256 589 0
-2482 843 3874 0
64 2026 2997 0
-1613 1383 2234 0
-1225 -46 972 0
465 2259 3744 0
-1076 2837 3511 0
-2043 1216 3311 0
-3238 -2516 922 0
-1004 -186 1718 0
938 2195 4440 0
284 2250 2422 0
-3843 2047 3569 0
-2875 917 2425 0
-4107 1651 4473 0
733 2302 3126 0
-3552 -1870 704 0
-3881 -3660 1737 0
-4046 -2351 2017 0
-430 635 3890 0
-3379 2287 3470 0
-4328 1069 2617 0
2520 3383 3554 0
-4017 1717 4438 0
-2472 -1341 2339 0
-3893 -3829 4318 0
-3069 736 3822 0
-3793 -2979 -395 0
-2327 -2035 -583 0
2225 3607 4067 0
-3279 2928 3566 0
-2789 496 1675 0
-3625 -3104 -1862 0
-1551 -1087 571 0
787 1277 3950 0
-2916 139 2279 0
-1139 -192 4488 0
2920 3054 4345 0
-4371 -2272 -269 0
-2649 -622 4346 0
-3831 -2872 -2488 0
522 2052 4373 0
-2439 -1203 223 0
-2325 1699 4173 0
-167 1826 3581 0
553 1080 3198 0
1475 1483 3844 0
-1846 334 2835 0
1918 2247 3066 0
-204 557 1245 0
-2686 858 3969 0
-2255 -1994 -806 0
-3925 -3009 1884 0
-2463 -2256 2521 0
-3838 -1757 346 0
-2951 2637 3579 0
-1414 -141 3483 0
-2607 1644 4372 0
997 1150 3965 0
-2514 1234 2326 0
-4010 -3338 2365 0
-3312 1120 3227 0
-3611 -2336 -941 0
-3910 -600 4447 0
-3671 -2514 499 0
-3457 -3238 1293 0
-3954 1967 2278 0
-3225 1146 3187 0
-3527 -3412 -2935 0
-4371 -3229 3397 0
384 1594 3363 0
-2367 3157 3443 0
-2702 3499 3928 0
-2655 181 2000 0
-2593 -146 4293 0
-2752 1111 1115 0
-1932 646 2984 0
-1576 96 1061 0
-3811 3647 4000 0
-4021 -1974 -1259 0
-591 3418 4128 0
-714 2605 3915 0
-518 -149 1025 0
-3945 885 3861 0
-217 1377 3060 0
-4108 807 1299 0
760 2328 4058 0
-3711 -1172 -810 0
-994 697 4242 0
-3494 -2656 2822 0
-997 493 526 0
-3847 -1613 3388 0
2002 2164 4079 0
-3631 1141 3709 0
1318 2792 2861 0
-3378 -2473 -864 0
-1827 -1291 564 0
-1989 -1692 -1325 0
-2739 729 1278 0
-3158 -2888 -1812 0
-1069 381 2262 0
-3085 311 4497 0
-2993 -1426 840 0
-1007 79 1052 0
-2036 -1770 656 0
-2756 2618 3918 0
-1726 -1202 2481 0
51 1263 1296 0
-2102 262 2313 0
-812 -56 2184 0
-4167 986 4410 0
-3318 -2085 1851 0
-3344 -2823 -1840 0
-1425 449 1676 0
-3170 1569 3477 0
-4436 1073 2233 0
-3512 484 661 0
-2874 212 255 0
-3097 -1554 643 0
-2797 1031 1939 0
-1920 -1438 -74 0
-3996 460 2343 0
-4095 -1603 -151 0
-4383 -3610 -3501 0
-3154 -2906 2928 0
-3535 -2460 2874 0
-4417 -3596 -1884 0
-698 1960 4030 0
-576 916 3960 0
-1569 -582 1941 0
-1158 561 885 0
-1324 -585 26 0
-3182 -325 2440 0
-3377 -1281 -41 0
-1734 1538 3555 0
363 977 1510 0
-3306 2974 3441 0
-4358 -2919 -244 0
-2533 -2141 4377 0
-2283 -1217 1615 0
813 2816 3818 0
-3528 -1983 -1851 0
-4373 1291 2729 0
-2418 1044 4067 0
-2556 -718 1882 0
-1069 30 3997 0
-1138 2436 3570 0
-1887 602 3920 0
-1847 2388 3445 0
-3204 1894 3934 0
-1737 841 2256 0
9 902 1020 0
-3827 -170 4213 0
-945 1265 4251 0
482 1286 2151 0
-1339 455 2707 0
-3389 -2799 -149 0
-4118 501 3577 0
-4037 -152 566 0
-2236 1914 4023 0
-2896 -1112 2810 0
-4209 -374 4101 0
-4289 -2173 784 0
-2513 -1376 3877 0
-781 1007 1706 0
845 1905 4326 0
-2046 1959 2383 0
-3200 -1621 2929 0
-4431 -2208 609 0
-4242 -4087 -386 0
-4368 -2767 -2575 0
-4455 -1700 74 0
1087 1179 4434 0
-1040 1593 1688 0
-2142 130 2406 0
-1453 298 1599 0
-2106 1206 2966 0
197 765 4264 0
-3875 262 2513 0
-2763 1557 2539 0
-2647 -2106 4472 0
-105 269 2702 0
-3772 -3110 564 0
-1640 -1613 2423 0
-2629 2002 2267 0
1592 3371 4103 0
-3634 3669 4161 0
-99 1678 3676 0
735 1170 4281 0
-1455 2144 4309 0
35 506 3418 0
-4243 -1345 3138 0
-3091 780 2454 0
-1954 -1278 931 0
-3257 -3110 3488 0
-3738 -1133 3540 0
965 1031 1057 0
-4407 114 2848 0
-2250 -1003 3881 0
-882 -708 2309 0
-4014 -3329 2579 0
-1291 -590 4040 0
-4031 -3276 4205 0
-3023 3129 3145 0
-3936 -2052 -824 0
-2951 -1205 3371 0
-2929 1024 3395 0
-2805 2737 4416 0
-1858 1844 2084 0
-2611 1785 2107 0
-4497 -860 2410 0
-4095 140 3476 0
-2813 1475 1747 0
-559 1252 4348 0
-4267 -525 3179 0
-3478 1194 2510 0
-3577 -3251 -1371 0
-4158 1776 3778 0
-2836 1508 1642 0
-3085 -2272 -11 0
-4020 -3525 -2352 0
-4473 -4388 470 0
-3032 -2159 1090 0
-3423 -3254 536 0
-712 -148 4054 0
-4497 -2106 3084 0
-2277 486 2793 0
-2741 -2282 1970 0
-2277 2264 4125 0
-1956 2683 4038 0
-2555 1682 2841 0
-1738 -824 -292 0
-3209 -2342 2257 0
-605 490 2283 0
-295 1591 2423 0
-3137 -3015 1857 0
-1335 4075 4430 0
-1859 -1356 3231 0
-558 1622 2747 0
-2469 -52 2130 0
-590 -446 2134 0
-1479 -401 990 0
995 2591 2716 0
-2174 -244 1034 0
-1696 -722 2484 0
-4233 -1682 -1059 0
-2088 -623 3900 0
-2561 -998 323 0
-459 712 2509 0
-3344 -2652 -1543 0
-4183 -3830 -3604 0
66 1714 4114 0
-2474 813 1234 0
-3705 1840 2903 0
-2648 99 1370 0
106 1591 2473 0
1757 2402 2872 0
-682 3701 4029 0
830 2669 2865 0
-3646 1416 1606 0
-2887 2494 3074 0
-3842 1468 4248 0
-3427 -3365 1503 0
320 2239 2444 0
-4337 163 3868 0
-3429 -2166 -264 0
-1158 -662 1442 0
-3963 -3802 4345 0
-4194 -2022 3095 0
-1246 -612 3923 0
-3345 -3242 -812 0
-2304 271 345 0
-4359 -3767 -775 0
2012 2211 3753 0
-2804 933 1565 0
-3587 663 753 0
-1590 -686 3437 0
-1043 3327 3727 0
-2031 -318 1866 0
-3470 -2006 2816 0
-4119 -2856 -4 0
-4291 -3218 1613 0
1955 2051 2651 0
-1212 1165 2008 0
-3168 -692 4136 0
-3192 -2798 -1630 0
1959 2460 2620 0
-2544 814 3808 0
-4256 -1817 -727 0
-3937 3369 3957 0
-1393 -789 2965 0
-4120 -1687 3348 0
-3622 -2640 258 0
-4013 -1415 -299 0
-3774 1605 4276 0
-1699 -1576 -401 0
-2539 3205 3578 0
-2550 1416 1471 0
-3898 -772 4096 0
-4202 -3276 2885 0
-486 1281 4072 0
-4027 -2103 3407 0
-3243 2 197 0
-1580 2209 2947 0
-4362 -3105 -1592 0
1427 1689 4299 0
197 868 3705 0
-881 664 1536 0
-1809 -110 4230 0
1235 1461 2117 0
1179 1472 4034 0
3869 3900 4455 0
-4460 355 3515 0
-3975 661 1037 0
892 3830 4419 0
73 665 3760 0
-4005 1779 4123 0
-2890 -2489 -36 0
-3802 1794 3379 0
-3568 -680 694 0
-3410 2145 3701 0
-1028 1016 3513 0
-2899 -126 3996 0
-4015 2343 2941 0
-3609 2151 4250 0
-579 1523 2035 0
-2131 -19 3553 0
-956 608 801 0
2418 2864 3781 0
-4360 -3702 937 0
-3786 -3088 -2955 0
2542 3886 4446 0
-2455 -2065 -86 0
1096 1717 2529 0
-16 2616 3823 0
-2323 1978 3667 0
-2358 -711 250 0
-1337 1715 2168 0
-4320 -2453 967 0
-3512 215 1408 0
-1929 -1517 667 0
-3791 2463 4429 0
-4341 -3066 3853 0
-3207 -2657 1147 0
-4433 -924 393 0
-2034 544 3651 0
2868 3882 4332 0
-2480 -373 328 0
-4238 -3113 -566 0
-2294 -638 2809 0
-3708 275 658 0
-3054 1477 2358 0
-485 1009 1475 0
-832 -301 885 0
-2627 -585 720 0
-1004 3843 3910 0
-2476 1700 3979 0
-359 3685 4075 0
-263 2004 2150 0
67 2840 2879 0
107 656 3162 0
-4043 -3409 1411 0
-3964 -210 1583 0
-4152 -848 1610 0
-1620 830 2455 0
839 1028 2495 0
-2463 -1204 -1175 0
-2236 -2204 -1825 0
-2091 2013 2535 0
-4325 -2832 2790 0
-290 1079 3230 0
-4252 -3180 -414 0
-4483 -2853 2926 0
-1377 1040 3603 0
-4204 -190 2803 0
-3834 1414 2410 0
-22 426 2424 0
-4295 -1988 -946 0
-4480 -4325 -1818 0
-4289 118 2244 0
-3726 -3487 1621 0
-3813 -3237 1740 0
-2472 908 1555 0
-940 3176 4261 0
-1719 -1468 16 0
310 837 4485 0
-2577 -1889 -1749 0
-4434 -435 1626 0
-3105 126 4167 0
-2077 -104 3142 0
-2316 -1941 3201 0
-2658 -1539 111 0
-2760 1187 2391 0
-3889 -482 2592 0
-4162 -1918 2144 0
774 2100 3469 0
52 4028 4195 0
2848 3351 4079 0
-3244 -103 2572 0
-2261 -1919 2933 0
-3995 -2093 3545 0
-3792 -2180 -83 0
-3564 -755 3492 0
-2579 814 4287 0
-4247 -3512 3272 0
-3399 -1653 -438 0
-3931 -1979 3913 0
-1188 1519 1775 0
-2575 -496 3830 0
-2810 -2086 3094 0
-1229 -752 1291 0
964 2167 2891 0
-2910 -1695 2071 0
2204 3462 3545 0
-2936 -2598 3597 0
-2840 -997 3016 0
610 2151 2435 0
-4419 -873 1845 0
-4154 -1451 399 0
-4385 -2271 4379 0
-3757 612 2096 0
-3332 -1509 95 0
-2611 1072 4350 0
-3359 1122 2039 0
-3494 -1559 2679 0
108 254 990 0
-1195 -282 1376 0
2766 2957 3158 0
-3073 2477 4211 0
-1406 2104 4474 0
-2118 -1988 -613 0
-4230 -3296 -38 0
-3507 -281 3682 0
-1990 -1540 2404 0
798 2888 3117 0
2491 2890 3215 0
-4099 1338 3465 0
-1124 306 1939 0
-3814 -1089 3375 0
-3791 2851 3222 0
-3243 -1699 2448 0
-2572 -121 806 0
-312 2895 4247 0
-824 395 4361 0
1973 2182 4234 0
1810 2805 2880 0
-4083 -1705 2240 0
-4378 -4279 3013 0
-3122 1624 2079 0
-1276 -1072 -891 0
-899 2289 2457 0
361 818 3156 0
-1219 2802 3982 0
-1853 982 3888 0
-3096 -114 457 0
-2200 -1796 -408 0
