c minisat_input_format
p cnf 4500 8000
-3201 375 1610 0
-1071 -434 2405 0
-1688 2372 4083 0
-4416 1004 2402 0
-1956 -899 2548 0
-3376 -3038 3844 0
-2876 2423 2843 0
-3231 -1475 1551 0
-3459 3141 3210 0
-1316 1303 2015 0
-727 555 3245 0
335 1836 4073 0
-3828 -2609 2702 0
-3565 -3556 -5 0
-3578 -944 -701 0
-2947 -1085 -886 0
-1878 -1508 387 0
93 1690 3053 0
-834 -220 -161 0
-3245 -2828 4220 0
-4293 -2368 -955 0
-3945 -3158 -521 0
369 1122 1240 0
-3458 -2551 -712 0
-1760 401 807 0
-423 414 3552 0
-3856 -3280 606 0
-1804 2472 4415 0
-4084 -4066 2644 0
625 3442 3824 0
-4002 -3656 -1673 0
434 555 2208 0
194 2272 4253 0
207 376 1750 0
-2920 2628 3454 0
-3036 1963 2506 0
855 2063 3304 0
-2854 -296 972 0
-4155 -2478 1920 0
-1288 137 4368 0
-47 3257 3946 0
-1850 -210 3758 0
-3114 -665 3912 0
1219 2430 3367 0
-4107 -1141 856 0
-2278 -180 3168 0
3106 4024 4136 0
-4112 -1612 2933 0
-1310 2752 3654 0
-2864 -1438 1167 0
-3243 -543 1334 0
-1747 1967 1986 0
-2408 3679 3839 0
-1959 -1062 3135 0
-3280 -2322 778 0
-4330 486 2920 0
-1986 3183 3920 0
-3293 -286 2108 0
3399 3665 4473 0
98 3128 3288 0
-4081 -1548 4129 0
-1132 -307 2659 0
-4202 -3111 -3090 0
-2380 1038 1986 0
-2918 -2465 -1167 0
-924 1190 1268 0
-718 42 4479 0
-4310 -2286 -153 0
-2192 -1436 -266 0
-3441 -2090 2485 0
687 2368 4293 0
-3482 1168 1967 0
-1424 1038 1507 0
-4040 2514 3852 0
-2780 -1496 -1197 0
-2366 -453 272 0
-968 903 2330 0
184 850 4039 0
-2787 -2727 -2611 0
-3358 -3344 -1253 0
-145 309 1705 0
-1526 -1324 -302 0
-4315 3700 4053 0
-3608 -2421 -1786 0
-4237 -2731 -319 0
-2634 434 3256 0
684 2501 2566 0
-2545 -720 -655 0
-2635 -1497 -773 0
1093 1930 2603 0
-3578 -171 1394 0
-3528 2103 2124 0
-2756 -147 1414 0
-3217 -3135 2162 0
-1126 -294 3161 0
-1984 -655 3990 0
762 1499 2489 0
-4475 -2185 1203 0
-3706 -3278 4131 0
-3836 -2751 -670 0
-3202 -1181 2876 0
-132 3391 4056 0
1268 1659 3574 0
-2201 143 2450 0
-2171 -293 3587 0
-3289 1298 1700 0
-2676 320 3655 0
-1482 586 2001 0
-3813 842 4268 0
-1217 62 2571 0
-4046 -2661 4427 0
-2613 -1263 3215 0
-988 644 4019 0
-934 -536 -514 0
-3918 -2589 2314 0
1537 3094 4349 0
-4221 1782 1942 0
-3247 -1139 1387 0
-3591 -1315 -463 0
-2363 -1901 3083 0
-3320 -3076 -1725 0
-2793 -2264 -1679 0
-1876 -1644 -246 0
-3813 2052 2478 0
-4325 -3371 -233 0
-4086 1904 2482 0
-3013 581 1333 0
-2174 733 892 0
-4448 -185 420 0
-4065 -1209 3927 0
-471 -390 1387 0
-2843 -1262 1452 0
-3400 293 4068 0
-3845 -2544 4347 0
-3596 -1589 3741 0
-3257 -1419 -1334 0
-4080 -634 3297 0
-1660 -800 982 0
-3700 -3377 4364 0
-2495 -1603 170 0
-4345 -3287 -2367 0
1125 1297 2360 0
-3290 1354 1929 0
-2740 -2242 -2091 0
-4302 -934 -703 0
-2394 -894 1768 0
-1748 -835 3979 0
-3868 -1865 -1843 0
-4476 1928 2423 0
-3968 -248 4353 0
2497 2552 3062 0
2956 3177 3899 0
-2432 -312 446 0
1928 2610 4259 0
-2262 3194 4365 0
2044 2485 3931 0
-2469 4170 4305 0
1364 1417 1815 0
-2917 1020 2665 0
-3921 2041 3377 0
-2589 -1904 -38 0
-2840 2425 3821 0
-2016 -444 2166 0
-2688 -694 29 0
-815 3109 4090 0
-3712 2790 3457 0
-105 396 923 0
-3436 294 2255 0
764 793 2334 0
-830 1405 4396 0
-4289 412 1420 0
-561 1884 2473 0
-3583 -1498 2180 0
220 839 3698 0
-2633 -465 -133 0
990 1192 3205 0
-2545 2211 4183 0
-3977 -1539 2916 0
-4248 2169 2584 0
-4039 -4015 2524 0
-1584 2179 3279 0
-98 1008 1064 0
-1186 925 2089 0
-2240 20 345 0
-3732 576 3198 0
-1615 -334 4151 0
-3272 349 1959 0
-3877 2945 4186 0
-2120 -377 384 0
-3131 -2272 -1993 0
-3519 -288 1472 0
-3408 -1950 4246 0
499 2285 4496 0
-4099 -830 1620 0
-2327 -392 791 0
-1886 2248 2819 0
-3835 -3728 -626 0
-918 1368 4496 0
-4398 -4111 1532 0
-2915 -602 1884 0
-4239 -2342 2730 0
-4166 850 3450 0
69 416 1459 0
-3779 -3191 420 0
-4089 2337 2699 0
-2498 -1955 796 0
-4335 -1098 3862 0
1653 1661 2448 0
-1681 2621 3561 0
-3283 1436 2892 0
-2861 -1515 1414 0
-3260 -1211 1045 0
-3068 -424 1332 0
-1430 -1420 -1186 0
-4160 -290 760 0
-4153 -2070 4424 0
-3123 -1070 1777 0
-2768 -1915 3624 0
-4302 -854 389 0
-2684 -210 -38 0
-326 2421 3914 0
-78 2447 3616 0
-4191 -2611 -78 0
-891 -184 3871 0
-3676 -2708 4230 0
-898 2579 2834 0
-2031 2378 3834 0
-822 -589 96 0
-1062 -255 3481 0
373 1016 3909 0
-1092 -603 3987 0
-517 942 3749 0
-3627 -2681 2538 0
-4141 -2955 3291 0
-875 -504 2588 0
-4047 -313 597 0
-983 -55 4397 0
-4462 -3546 -1849 0
-3980 -411 4142 0
-4384 -3781 3023 0
-2741 799 1120 0
-2513 1006 2051 0
-3744 -1097 -286 0
-3953 3364 3510 0
-2425 53 903 0
-3627 -352 1416 0
-2116 -1556 368 0
-2466 2032 2673 0
-1650 -305 188 0
-1398 1738 1777 0
-3896 -2882 3005 0
-1077 589 1289 0
-3407 -3028 2989 0
-2775 552 3559 0
-2939 -2492 -1117 0
-2752 1095 3247 0
889 1922 2143 0
-3954 539 2717 0
-2821 -809 3156 0
-2801 -2039 -1037 0
-3617 -2372 -2170 0
-1298 1152 3409 0
-4465 1057 1737 0
-1220 -894 -423 0
-3163 -3030 -238 0
-3141 1332 4137 0
678 3505 4114 0
-3489 -498 2501 0
-4438 -2596 1852 0
-2117 -167 2459 0
-4208 -2675 -2349 0
-3790 2118 3386 0
-3444 427 1516 0
-403 1146 3024 0
-117 2024 3466 0
522 1247 2192 0
-943 811 2280 0
1325 1710 3697 0
-2097 656 1568 0
630 2985 4101 0
-3821 -2365 3167 0
-4168 -3744 4375 0
-1590 313 1162 0
-2358 1192 1434 0
-4078 -1870 2986 0
-2595 2218 3231 0
-536 2560 2993 0
-2934 -1657 -724 0
919 1973 3275 0
-4004 2812 3436 0
-2941 1832 2586 0
24 557 3412 0
-191 365 1929 0
-203 1635 3108 0
-278 2024 4281 0
1090 1875 3363 0
1791 2519 3504 0
-2627 -1150 2811 0
-3283 1227 2163 0
-2327 -235 3272 0
-2093 -339 4457 0
-4378 -466 3242 0
-2852 -1426 1065 0
-1837 -490 2578 0
-165 2923 4344 0
-4138 -3141 3753 0
-4432 -15 2080 0
-4201 -2971 -2438 0
-4253 -2599 1450 0
-3725 -3536 -3513 0
146 2438 2736 0
-2607 4079 4112 0
-3669 1308 4102 0
-469 2625 2658 0
-1015 350 3731 0
-2168 -749 4453 0
-3725 -1809 3139 0
-2894 889 4225 0
-1743 -1217 466 0
-2002 -1890 2570 0
-2473 658 1669 0
-2443 -533 4462 0
-281 1750 2267 0
-3540 -3337 2912 0
-2803 2389 3284 0
-4216 74 1265 0
-708 1213 3806 0
-2548 -1579 4379 0
-2779 -526 528 0
823 1819 2889 0
-1810 1387 4345 0
-3153 -2666 -1918 0
-2518 -1089 1589 0
-2656 -316 3198 0
-1794 3092 3308 0
-2602 -1406 1602 0
-3967 3264 3931 0
-4090 7 2986 0
-4404 -3707 -1738 0
-3319 1025 2351 0
-3613 84 756 0
594 2779 3472 0
-3181 -1984 3631 0
-3717 -2725 2222 0
10 630 921 0
-4195 -3607 501 0
-1019 3217 4055 0
-2081 2721 3738 0
-1801 -496 2735 0
-2308 -1709 1427 0
-4006 467 1249 0
-1059 488 2202 0
-3828 -359 3258 0
-3678 -255 3266 0
-2448 2756 4491 0
-1117 -215 3742 0
-1714 2445 2617 0
1188 1301 2153 0
-1426 -334 -153 0
-2429 76 962 0
-4439 2381 4391 0
-4119 -425 3642 0
-2403 -1991 407 0
-1990 2494 3557 0
-3052 1254 2708 0
-2363 -1926 3464 0
-1923 211 1065 0
-2948 1260 1991 0
-4003 1145 2204 0
-1413 1286 3971 0
1171 1175 3327 0
-2853 247 1106 0
-2787 -1516 3335 0
-2724 1796 1994 0
-3970 -1560 2334 0
-3113 784 3805 0
636 1239 3845 0
-2811 -1310 429 0
567 2300 3561 0
-502 2259 3693 0
-2774 -1316 -1304 0
-3332 2950 3813 0
1189 2365 3895 0
-3836 -2173 -1489 0
-3073 -2083 573 0
-3423 -1971 -1303 0
-4018 1849 3263 0
-3890 1145 4458 0
-4059 -3445 4343 0
-2198 543 3423 0
-2892 1642 4229 0
-606 3058 3243 0
184 1598 3727 0
-2895 -1061 2688 0
-1845 -479 4154 0
-2699 -2374 2680 0
-680 -355 2324 0
-4030 -1486 1106 0
-3950 -2774 -1437 0
-2234 -1117 -349 0
-3986 -1293 3984 0
1778 3298 3403 0
-1294 572 1272 0
-4135 -27 1965 0
-4206 -214 2821 0
-3803 -491 1095 0
-3802 -1860 2690 0
-859 2779 4374 0
-2953 -1883 1409 0
-215 39 1186 0
-4396 -1890 -1488 0
-4245 -2247 835 0
-3477 1804 2427 0
2451 2794 3620 0
-898 1806 3454 0
-1387 -479 1213 0
-116 566 4303 0
-2231 382 431 0
-4343 1961 2964 0
-4460 -3385 1502 0
-4034 2590 3249 0
-3092 -158 3864 0
-2449 -1202 3124 0
-431 1939 2792 0
-4401 2016 2381 0
-973 1135 3617 0
-1419 2889 2950 0
-1465 1322 2364 0
-1620 -941 1158 0
-4491 2779 4497 0
-3380 -1802 2623 0
-943 30 2599 0
-4281 -2433 -836 0
-276 2057 4145 0
-698 -143 2546 0
-2166 814 920 0
-3789 -3216 -2433 0
-4406 -325 3196 0
1964 4117 4300 0
-1891 -970 2441 0
-2982 -204 478 0
-3543 3841 4365 0
1339 1350 3821 0
-3539 -2378 212 0
-775 412 955 0
-1260 2630 2921 0
-4417 3163 4433 0
-668 1326 3666 0
-2592 1508 1896 0
-2766 1685 2553 0
-2255 -684 2495 0
-127 652 2952 0
946 3159 3693 0
-4363 -842 3546 0
210 2499 4269 0
-4261 2839 4236 0
-4378 25 2621 0
-2834 -2798 2597 0
-2464 -1627 3287 0
-1335 -427 2776 0
-2781 -546 2472 0
-477 116 3665 0
-4315 -788 -19 0
-4443 -259 1478 0
-4213 2147 3228 0
-4027 -2403 1895 0
-4341 -3558 2479 0
-1986 1223 2007 0
-1179 1908 4223 0
1643 2164 3023 0
-2576 721 2285 0
-2415 -964 1916 0
-4165 -3138 -2490 0
-3816 -3233 2129 0
-2283 2874 3259 0
875 2013 3108 0
-3557 269 2062 0
-4294 -4131 -3415 0
933 1532 2812 0
-3803 -2508 4443 0
-1529 1755 3762 0
-3912 -3351 1392 0
-4376 -3983 -1661 0
411 1516 2816 0
-732 2348 3030 0
-770 -207 4153 0
2593 4106 4430 0
-3075 -1180 2180 0
-1890 4109 4293 0
-2544 2299 2899 0
-3384 -782 -637 0
-3609 -66 326 0
515 2048 3541 0
-3053 919 2881 0
-1660 -694 1000 0
-2785 -2759 -498 0
1610 1740 3030 0
-925 164 3982 0
-1785 586 2095 0
-2912 -2669 -292 0
-4297 -3004 -1360 0
-3736 -2965 203 0
-4379 -2760 2276 0
-3674 -1902 2205 0
-3474 -3372 4436 0
-4281 -3886 -165 0
-1995 2272 3071 0
-2904 -1289 3136 0
-3356 2110 2192 0
-1300 337 2194 0
-2972 -1953 3769 0
-3488 2707 4319 0
-3908 -2357 -688 0
-1898 2234 2711 0
-2580 -1851 4261 0
-205 -119 803 0
-4221 1135 1616 0
-1589 -472 2031 0
-3590 -1643 3003 0
-4383 -3131 -2698 0
-484 1839 4412 0
-3620 -3072 2997 0
3062 3974 4379 0
-2706 -1424 451 0
-3176 -1321 2682 0
-742 1835 2943 0
1837 3195 3961 0
-4382 -4189 -1167 0
-1220 -1097 2878 0
-1144 2041 2402 0
-1831 109 3157 0
-3778 2245 3977 0
569 2752 2988 0
-4268 796 2577 0
-3067 -40 3839 0
2427 3654 4173 0
-2641 -1714 2542 0
-3841 -3165 1415 0
-2534 -666 2360 0
1364 1639 2011 0
-3049 -2144 -569 0
-3801 -3271 217 0
-1007 2242 2970 0
-3297 -2147 3479 0
-3517 -2442 2310 0
-2213 744 4085 0
1330 1678 3933 0
-3155 -1119 977 0
3466 4059 4472 0
464 1613 3076 0
-805 163 2847 0
-2603 872 3540 0
-3184 598 1184 0
-735 3055 3874 0
-2517 2619 3640 0
-2603 -779 950 0
-3917 -1815 2443 0
1361 1876 3489 0
-2564 3467 3479 0
-1201 -1117 3010 0
-4424 -3654 814 0
-3056 228 2074 0
1251 2620 3639 0
-2572 -297 3541 0
-3070 -1437 3705 0
-3255 -1494 -1102 0
198 2597 3432 0
-4119 2957 3553 0
-3256 -2546 3743 0
-3870 -3229 1169 0
-3519 -3470 -209 0
-1868 855 1865 0
-4269 -203 3773 0
-367 802 957 0
-1620 3720 4100 0
-4492 -3763 -2811 0
-2677 1575 3619 0
-837 857 932 0
2777 3691 4403 0
-1733 -1032 443 0
-2732 -1450 4169 0
2617 3086 3947 0
-3018 1530 3222 0
-3327 -2558 241 0
-2357 -1458 -1060 0
-3782 953 2323 0
-4264 -1151 939 0
-1229 3231 3468 0
-3834 -1229 830 0
473 3836 4035 0
-4499 -364 4395 0
-4177 -234 2221 0
-3819 -2939 5 0
-2394 342 1496 0
-89 4060 4193 0
-2437 -1302 779 0
-3964 -1938 4398 0
-23 224 2462 0
-2951 -1298 -996 0
-3461 -1758 2920 0
-3744 -2114 1228 0
-1711 -87 4089 0
-3399 -681 2845 0
-1974 824 877 0
-119 2282 4197 0
-3656 -2601 -1243 0
-2008 900 1015 0
-2740 -2055 2948 0
-4498 1331 4061 0
-4221 -3556 -1972 0
-1272 1306 2140 0
-283 2880 3804 0
-3358 3591 3904 0
-3086 1178 2918 0
-1089 324 4097 0
1202 1218 3789 0
132 1153 1495 0
-4089 700 2778 0
-762 1715 3453 0
-4241 1588 1645 0
-1450 2315 3504 0
-2744 -686 1836 0
2809 2916 4013 0
-3540 -2238 882 0
-3315 -2922 3983 0
-419 3845 3850 0
-1581 -1495 2454 0
-3964 -1825 943 0
360 447 2078 0
-3148 3299 3796 0
-4166 -732 3283 0
-2537 89 3010 0
-3565 -2891 -610 0
-2663 2784 3455 0
-2529 558 2080 0
-2191 2555 4059 0
164 451 917 0
-1522 -670 3839 0
-1452 3119 3561 0
1144 2865 4366 0
1456 1905 4242 0
-2428 -1778 2302 0
-144 1143 1999 0
-1774 1570 2525 0
-654 -642 401 0
-2917 -578 3722 0
-4497 -3736 2652 0
-2710 -2184 3939 0
-3229 -3194 3455 0
-3681 -545 176 0
-3407 -3284 -1000 0
-683 2292 2367 0
-1180 -839 1258 0
-3608 -857 1943 0
-211 3256 3643 0
-88 3438 3446 0
818 1312 1809 0
-3844 -2902 -85 0
-1891 1510 2639 0
-4483 -2096 2278 0
-4267 -2873 3051 0
-2850 -1086 2131 0
-3742 -2938 -583 0
-1053 1270 4469 0
-3661 -448 1284 0
-1637 1723 4407 0
-3702 -2150 -1525 0
-4464 -3249 3091 0
-3010 -667 3060 0
-2051 683 4077 0
-3113 -1216 -933 0
41 599 3737 0
-4056 -325 4233 0
-4497 1147 3481 0
-3655 -2278 1521 0
-3290 4047 4200 0
-1454 1494 3553 0
-2908 -2354 1593 0
-2145 -165 3137 0
-1262 -528 747 0
-3746 -462 2438 0
-874 771 4263 0
86 943 1275 0
-1828 3646 3840 0
-680 882 3329 0
-3981 -1178 3617 0
-1146 594 911 0
-3351 -1737 -96 0
-3097 2863 3088 0
-187 772 1265 0
-3782 2708 3278 0
-3874 -904 2415 0
898 2672 4294 0
892 1066 3934 0
-4336 362 3536 0
-4050 -1988 3631 0
-3731 -3270 -3164 0
-1384 1124 3136 0
-4387 -1474 2145 0
-3289 -2452 4228 0
-4216 995 1376 0
-4044 395 1727 0
-2290 757 1230 0
-4070 1106 1389 0
387 839 3761 0
-1102 972 2666 0
987 993 2560 0
-2823 -1971 2786 0
-2795 -721 3706 0
289 867 3659 0
-2695 -572 4307 0
-1710 2 1103 0
-1402 -516 2655 0
-4405 -3787 3526 0
-2177 -114 1919 0
-1871 -681 2584 0
-2039 -877 1810 0
-3477 1891 4075 0
-3178 -1467 4488 0
-3157 1204 1618 0
-2663 323 3209 0
-1603 482 3953 0
-4150 221 1990 0
-2115 2901 3170 0
-2300 1041 1489 0
-4435 -626 3087 0
-3214 -1576 687 0
-2550 4062 4305 0
616 1512 2098 0
-3834 1964 3290 0
-543 2216 3773 0
-3888 -3438 1151 0
-1287 -953 2420 0
-2980 -2968 -456 0
-1840 1350 2669 0
-3790 -3756 -1806 0
1360 1770 3999 0
-4402 -4161 -2565 0
-4365 -3738 1452 0
-4046 -1432 3341 0
-2927 -2867 -527 0
-2246 -1499 2316 0
-2916 -885 627 0
-5 963 2305 0
-1954 -1745 1307 0
-3521 -1497 -290 0
-3576 -128 67 0
398 4184 4280 0
-4413 -2169 3776 0
-1675 3169 3316 0
-2689 76 4306 0
-3350 -45 1791 0
-1042 311 3092 0
-1926 -1295 3385 0
-3270 3181 3848 0
-3304 -1684 -1065 0
-3842 -3041 3701 0
-1412 -1089 635 0
-3562 3170 3572 0
1961 3400 4228 0
-2397 -733 2233 0
-3490 261 3916 0
-2424 -327 1982 0
-3490 1009 2587 0
-4173 -4106 72 0
-3692 -2758 919 0
-4144 -2645 1697 0
-1884 3625 3788 0
2118 4459 4464 0
-3594 3146 3589 0
-4415 -2037 2003 0
-3567 -3358 2353 0
-4476 953 1471 0
-2973 -1843 2462 0
-2392 -2319 3263 0
-3627 -2147 -1829 0
932 1931 3214 0
-908 885 1425 0
-454 920 3654 0
-3370 -56 2269 0
-2521 720 4423 0
-670 2986 3646 0
-3393 -2170 1345 0
4001 4363 4378 0
-766 -392 1689 0
-2209 -1943 413 0
-2774 447 1292 0
-2305 1348 2106 0
832 1482 4295 0
-3610 126 410 0
-2462 -996 2205 0
184 784 819 0
-3444 -2472 1880 0
-3910 563 3554 0
-937 -521 3326 0
-2724 1305 3028 0
-2232 670 3653 0
-3498 290 3610 0
758 2612 2779 0
-3128 2657 3824 0
-580 336 811 0
-2639 1298 4283 0
-4437 -2744 -1983 0
-1727 -1146 2338 0
-3866 2624 4465 0
-1809 125 4277 0
-4059 -3153 -701 0
-2138 -1388 1469 0
1346 1553 4103 0
-3315 -3256 -1124 0
-850 2907 3991 0
-3901 -91 1599 0
-3038 622 1344 0
-2568 2265 2485 0
275 1940 2655 0
1192 2099 4136 0
-4199 -1427 2814 0
734 1008 3886 0
-3554 497 3084 0
-2546 -1499 3411 0
-1193 476 3522 0
-1831 2458 2783 0
-1254 3733 4213 0
-742 382 1127 0
870 2239 3064 0
-2569 -1190 1967 0
-2757 -1690 3833 0
-2090 2192 4500 0
-3994 1132 4266 0
-917 1008 4442 0
-3646 -3228 -2604 0
658 1184 4151 0
-2184 841 1747 0
-2968 -749 3556 0
-1328 1198 2218 0
-4268 -4056 1758 0
-745 -142 4377 0
-4262 523 2584 0
2467 2848 3980 0
-4208 -3690 976 0
-3933 -2644 -944 0
-2549 1754 4154 0
-3965 -2607 132 0
-1395 794 4114 0
-3480 -3147 2408 0
-3314 1268 3015 0
1893 3695 4288 0
694 769 2676 0
-2752 3127 3770 0
-1430 -1208 1523 0
-1444 3399 3592 0
-3227 3767 3824 0
-2743 1175 3478 0
376 439 1143 0
-1914 -1851 1457 0
-178 -78 1555 0
596 1037 4001 0
-1393 377 3017 0
-1975 347 2321 0
-371 1027 1555 0
-4337 -3723 -104 0
-2496 -1654 3025 0
-3228 -837 3312 0
-4398 1876 2106 0
-553 -399 3579 0
-4376 -2834 -2697 0
-4427 -2396 4003 0
-3108 614 2581 0
-646 3847 3862 0
-1234 -895 -28 0
122 2637 2838 0
-2828 3602 4211 0
-3923 -1118 4168 0
-4230 -52 1854 0
-4239 -1370 940 0
-2640 981 3669 0
-4204 -1343 941 0
290 496 2682 0
-4343 -2592 2910 0
-679 1657 3461 0
-3046 -1990 -243 0
-3891 -2344 -2236 0
-2080 3428 3591 0
-3739 -3092 -2480 0
-123 2464 3300 0
1627 1765 2603 0
-3739 -2284 398 0
-3518 -3276 -3007 0
-113 2097 3780 0
-1972 2344 3255 0
-2788 -812 984 0
-1035 669 3449 0
899 1933 3618 0
-3004 -1488 -360 0
-3274 55 3190 0
-2334 -348 997 0
-3121 -1444 2531 0
-1024 800 3319 0
-4260 -1191 3792 0
-1901 1225 1302 0
-4020 -4006 -41 0
-1902 1932 2926 0
-3871 -3313 3793 0
-3486 -446 3520 0
-2119 -407 2367 0
-979 -129 24 0
-3362 -2012 2283 0
-2534 -581 188 0
-3014 -2830 -1457 0
-4336 138 1230 0
-4461 1114 3010 0
-1404 312 1229 0
-4195 -3642 1916 0
-3990 -1638 -1597 0
-2331 2341 2580 0
-138 1151 3326 0
-689 -214 3663 0
-3455 -1438 873 0
-3224 -1501 1389 0
521 1514 2419 0
-146 954 1881 0
-2283 -557 4254 0
-3021 705 1346 0
-2431 -1478 541 0
-3481 -2566 -2511 0
-2270 769 3923 0
-2489 -2144 4400 0
-2821 -691 1191 0
-3158 -430 -131 0
-4129 2270 2592 0
1456 2376 2538 0
-709 3677 3943 0
2761 3514 4153 0
-2062 1298 3016 0
1026 1687 2120 0
-3298 3752 3995 0
-2679 -1321 773 0
-3533 -1215 -33 0
-2416 878 2951 0
-2672 857 4252 0
-2890 -2313 2451 0
-2883 -1246 3460 0
-3203 -2661 1826 0
-4392 -3239 3536 0
-2206 93 1468 0
-3857 -3064 1889 0
-1822 -1636 1666 0
-2562 -2109 1120 0
-1525 -242 4150 0
-4207 -4133 3293 0
-3666 -2108 -955 0
-908 1806 1900 0
-1293 -498 -231 0
-4488 -1731 2308 0
-3245 -115 2123 0
-3121 544 4192 0
-3974 -1012 4179 0
550 2974 3353 0
515 2112 2449 0
-3381 -816 2481 0
-2274 -1756 1716 0
-3790 -2220 -686 0
-1101 -818 -315 0
-3648 18 515 0
-3677 632 646 0
-2794 126 2777 0
-2254 -61 2733 0
-4367 383 3485 0
-1810 -77 382 0
-2773 -1790 -63 0
-1208 -1127 6 0
712 1585 1940 0
-3927 -2803 3671 0
-1866 -1349 3767 0
-3318 -561 1110 0
-3918 -1302 3709 0
-3834 3756 3824 0
-2749 -505 3320 0
-3792 555 1484 0
-252 963 1881 0
-1995 721 3528 0
-3966 -2363 732 0
-3694 -3106 2408 0
-4116 -2127 1549 0
-4244 -4056 1147 0
-3880 -2860 4114 0
-3223 1977 2134 0
-2169 -118 4167 0
-123 -36 3488 0
-2746 -2506 -1279 0
-4476 -3071 332 0
-3977 -2379 2649 0
-3800 -3545 -1214 0
-45 2400 2865 0
-2811 240 3642 0
-3079 154 2704 0
-3093 2744 3356 0
-4432 3452 3598 0
-2289 -2185 110 0
-279 198 459 0
-1814 -1161 2276 0
-3769 1019 4036 0
-2141 -1987 -744 0
572 1396 3653 0
-2748 -2361 -1003 0
-843 985 2920 0
-288 944 1034 0
-4336 -1313 -438 0
-1226 1498 4182 0
1336 1761 2798 0
-3721 -3197 2421 0
-4440 4143 4318 0
-2653 -285 2773 0
-2592 -1971 1983 0
-2800 -1695 -1450 0
-856 1239 2884 0
-2907 -644 327 0
-2980 -2849 -2583 0
-4463 -1589 3614 0
-1983 960 4109 0
-2926 977 3814 0
-3753 -2178 -490 0
-1983 -1387 -589 0
-4062 1711 2495 0
-3835 -668 2419 0
-2994 341 1096 0
-957 892 1453 0
-3749 -637 610 0
-1634 3822 4188 0
-3925 1937 2421 0
-3775 1001 4439 0
-3295 -2383 -1765 0
-322 -168 1360 0
-4046 -798 2050 0
-3896 -770 3957 0
-4435 -2869 285 0
-726 1319 3167 0
2340 2477 3540 0
-3315 285 810 0
-3285 1851 3226 0
-3097 -2589 2822 0
-2579 -276 672 0
-2360 -1049 -415 0
-460 3701 4161 0
-2234 465 1854 0
-1924 1043 1125 0
-3730 -915 2632 0
-843 464 1150 0
-1623 648 2730 0
-4023 -1648 -648 0
-1969 -668 113 0
-1352 -326 2826 0
-1815 -748 -655 0
-2284 -835 -558 0
789 2907 3632 0
-2830 -2689 3225 0
-4410 -4193 -2402 0
-3367 -2977 335 0
-2747 -1348 -1265 0
-1590 2374 3800 0
1800 3497 3951 0
-1299 348 3544 0
-2341 310 2981 0
-254 162 4171 0
-1145 1881 2456 0
-2657 -2239 1812 0
-4192 -1156 2105 0
-2962 551 4408 0
766 2552 4096 0
-3069 -1822 1427 0
-789 701 3045 0
419 837 2546 0
-3193 2002 2439 0
-4325 -1236 3649 0
-1867 -736 2845 0
-3574 -3559 -3404 0
-1972 2163 4128 0
-4172 -1670 4210 0
-4056 -1449 -785 0
-478 1039 2234 0
-1983 2726 4053 0
-1322 -754 3403 0
-4205 -195 3139 0
-3863 2360 2544 0
-3063 2814 4191 0
-4450 -3140 2564 0
-2905 797 2532 0
-3764 684 3159 0
-3423 -3169 1941 0
-3075 -1514 3740 0
-1067 1299 1637 0
-3751 -2827 3905 0
-4090 -969 486 0
-1523 -1418 1521 0
-3785 -3299 -656 0
-3497 -2995 4198 0
-3295 -2406 2266 0
-2750 131 426 0
-3952 -3697 1940 0
-1033 556 978 0
-3320 -3117 -930 0
2195 2519 2553 0
-3707 3295 3690 0
-2499 -398 905 0
-2281 -790 1611 0
-3852 -2814 1641 0
-893 -652 -354 0
-4365 672 3030 0
-2431 -792 185 0
-4372 -2934 -1825 0
-2246 -108 2004 0
1115 2200 2872 0
-3606 -264 -120 0
-3971 -1280 2919 0
-4324 -1513 1388 0
-1641 -954 -442 0
-4255 -2938 -1080 0
-3209 -2966 -856 0
-3283 -1947 -1940 0
-2295 1052 4463 0
-723 2378 3742 0
-1783 2534 3937 0
-4469 2442 2792 0
-3044 -2491 -1089 0
-2661 -1733 3342 0
-2954 -1243 -944 0
-3032 967 4115 0
-4269 989 1547 0
-3803 -3526 -3515 0
-3151 766 3221 0
-2827 -2788 -1331 0
-985 -894 2813 0
-4146 -3212 -2145 0
-3260 -1327 -527 0
-2948 2112 2226 0
-292 2621 3993 0
-3211 2084 3316 0
-3036 -2624 896 0
-1679 -1598 50 0
-2363 -1881 1137 0
216 2642 3578 0
-3786 -2588 3328 0
-3225 -1510 -1296 0
-3119 1964 4077 0
-3439 -1431 910 0
417 1727 3397 0
-214 -182 1409 0
-4264 1469 2453 0
-1179 -13 2975 0
-37 960 1826 0
-2203 -256 3001 0
-4274 -2012 -652 0
-3527 -1122 -350 0
-3998 54 3522 0
-30 3183 3871 0
-3713 2804 3082 0
2294 4269 4372 0
1432 3748 3820 0
517 1973 3175 0
-3147 -123 4054 0
-1818 77 2942 0
-65 3316 4162 0
-4131 -821 774 0
-4328 1809 2343 0
-1744 2451 4380 0
275 1065 3853 0
503 1411 3354 0
-3508 -194 1777 0
-4422 -4245 642 0
1237 1466 1515 0
-1604 874 2894 0
-2036 3827 3986 0
-4241 2889 3259 0
-3088 995 3980 0
-3316 53 2818 0
754 2313 4392 0
-2852 -1643 3288 0
-4432 -4255 -2316 0
-1999 -373 591 0
-2119 740 2462 0
-690 -210 1325 0
